,0,1
0,0.0,0.0
1,0.0003202239569007547,0.0
2,0.0006404479138015094,0.0
3,0.0009606718707022643,0.0
4,0.0009931459244930116,0.0
5,0.0009946132968916706,0.0
6,0.0009960806692903294,0.0
7,0.000737259124583976,0.0
8,0.00041556779528456237,0.0
9,9.38764659851488e-05,0.0
10,0.0002267757018200472,0.0
11,0.000546999658720802,0.0
12,0.0008672236156215566,0.0
13,0.0007961950056026888,0.0
14,0.0004759710487019339,0.0
15,0.0001557470918011792,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.00013332744673933967,0.0
20,0.0004535514036400944,0.0
21,0.0007737753605408491,0.0
22,0.000992289502684129,0.0
23,0.0009937568750827879,0.0
24,0.0009952242474814466,0.0
25,0.0009253375332077557,0.0
26,0.0006051135763070008,0.0
27,0.0002848896194062461,0.0
28,4.3621144787887574e-06,0.0
29,2.8947420801299507e-06,0.0
30,1.4273696814711436e-06,0.0
31,8.729773298396309e-06,0.0
32,0.00032895373019915103,0.0
33,0.0006491776870999057,0.0
34,0.0009694016440006605,0.0
35,0.0006940169772235848,0.0
36,0.0003737930203228301,0.0
37,5.356906342207537e-05,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0002355054751184435,0.0
42,0.0005557294320191982,0.0
43,0.000875953388919953,0.0
44,0.0007874652323042923,0.0
45,0.00046724127540353767,0.0
46,0.0001470173185027829,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.00014205722003773598,0.0
51,0.00046228117693849076,0.0
52,0.0007825051338392454,0.0
53,0.0009923295054013168,0.0
54,0.0009937968777999756,0.0
55,0.0009952642501986342,0.0
56,0.0009166077599093592,0.0
57,0.0005963838030086046,0.0
58,0.0002761598461078498,0.0
59,4.322111761601095e-06,0.0
60,2.854739362942287e-06,0.0
61,1.3873669642834804e-06,0.0
62,1.7459546596792618e-05,0.0
63,0.00033768350349754734,0.0
64,0.0006579074603983021,0.0
65,0.0009781314172990568,0.0
66,0.0006852872039251885,0.0
67,0.0003650632470244338,0.0
68,4.4839290123679064e-05,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0002442352484168398,0.0
73,0.0005644592053175945,0.0
74,0.0008846831622183493,0.0
75,0.000778735459005896,0.0
76,0.0004585115021051413,0.0
77,0.0001382875452043866,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0001507869933361323,0.0
82,0.000471010950236887,0.0
83,0.0007912349071376418,0.0
84,0.0009923695081185044,0.0
85,0.0009938368805171632,0.0
86,0.000995304252915822,0.0
87,0.0009078779866109629,0.0
88,0.0005876540297102082,0.0
89,0.0002674300728094535,0.0
90,4.282109044413431e-06,0.0
91,2.814736645754624e-06,0.0
92,1.3473642470958168e-06,0.0
93,2.6189319895188927e-05,0.0
94,0.00034641327679594365,0.0
95,0.0006666372336966985,0.0
96,0.000986861190597453,0.0
97,0.0006765574306267923,0.0
98,0.0003563334737260375,0.0
99,3.6109516825282755e-05,0.0
100,0.0,0.0
101,0.0,0.0
102,0.0,0.0
103,0.0002529650217152361,0.0
104,0.0005731889786159908,0.0
105,0.0008934129355167456,0.0
106,0.0007700056857074997,0.0
107,0.000449781728806745,0.0
108,0.00012955777190599028,0.0
109,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0001595167666345286,0.0
113,0.0004797407235352833,0.0
114,0.000799964680436038,0.0
115,0.000992409510835692,0.0
116,0.0009938768832343508,0.0
117,0.0009953442556330098,0.0
118,0.0008991482133125666,0.0
119,0.0005789242564118119,0.0
120,0.0002587002995110572,0.0
121,4.2421063272257675e-06,0.0
122,2.774733928566961e-06,0.0
123,1.3073615299081534e-06,0.0
124,3.4919093193585236e-05,0.0
125,0.00035514305009433996,0.0
126,0.0006753670069950947,0.0
127,0.0009880516142291506,0.0
128,0.0006678276573283959,0.0
129,0.00034760370042764117,0.0
130,2.7379743526886446e-05,0.0
131,0.0,0.0
132,0.0,0.0
133,0.0,0.0
134,0.0,0.0
135,0.0,0.0
136,0.0,0.0
137,0.0002305453766533966,0.0
138,0.0005507693335541513,0.0
139,0.0008709932904549061,0.0
140,0.0007924253307693392,0.0
141,0.0004722013738685846,0.0
142,0.0001519774169678298,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.0
146,0.00013709712157268907,0.0
147,0.00045732107847344384,0.0
148,0.0007775450353741985,0.0
149,0.0008858735858500469,0.0
150,0.000565649628949292,0.0
151,0.00024542567204853733,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,0.0
155,4.3648866491981545e-05,0.0
156,0.00036387282339273627,0.0
157,0.000684096780293491,0.0
158,0.0009918785656802913,0.0
159,0.00099334593807895,0.0
160,0.0009948133104776089,0.0
161,0.0009962806828762677,0.0
162,0.000694792156554359,0.0
163,0.00037456819965360423,0.0
164,5.434424275284951e-05,0.0
165,3.305679083967754e-06,0.0
166,1.8383066853089475e-06,0.0
167,3.7093428665014055e-07,0.0
168,0.0002392751499517929,0.0
169,0.0005594991068525476,0.0
170,0.0008797230637533023,0.0
171,0.0007836955574709429,0.0
172,0.0004634716005701882,0.0
173,0.0001432476436694335,0.0
174,0.0,0.0
175,0.0,0.0
176,0.0,0.0
177,0.00014582689487108538,0.0
178,0.0004660508517718401,0.0
179,0.0007862748086725949,0.0
180,0.0008771438125516505,0.0
181,0.0005569198556508959,0.0
182,0.00023669589875014102,0.0
183,0.0,0.0
184,0.0,0.0
185,0.0,0.0
186,5.2378639790377855e-05,0.0
187,0.0003726025966911326,0.0
188,0.0006928265535918873,0.0
189,0.0009919185683974789,0.0
190,0.0009933859407961377,0.0
191,0.0009948533131947967,0.0
192,0.0009963206855934552,0.0
193,0.0006860623832559628,0.0
194,0.0003658384263552079,0.0
195,4.5614469454453204e-05,0.0
196,0.0002836991957745486,0.0
197,0.0006039231526753033,0.0
198,0.0009241471095760581,0.0
199,0.0009963689814177315,0.0
200,0.0009963726460900898,0.0
201,0.0009963763107624479,0.0
202,0.0009963774937205017,0.0
203,0.0009963774937205017,0.0
204,0.0009963774937205017,0.0
205,0.0009963774937205017,0.0
206,0.0009963774937205017,0.0
